year,name_first,name_last,ab,bb,so,obp,slg
2014,Lucas,Harrell,0,0,0,0.0,0.0
2014,Raul,Valdes,0,0,0,0.0,0.0
2014,Matt,Albers,0,0,0,0.0,0.0
2014,Jose,Cisnero,0,0,0,0.0,0.0
2014,Mike,Foltynewicz,0,0,0,0.0,0.0
2014,Jerome,Williams,0,0,0,0.0,0.0
2014,Darin,Downs,0,0,0,0.0,0.0
2014,Jose,Veras,0,0,0,0.0,0.0
2014,Salvador,Perez,578,22,85,.289,.403
2014,Eric,Hosmer,503,35,93,.318,.398
2014,Omar,Infante,528,33,68,.295,.337
2014,Alcides,Escobar,579,23,83,.317,.377
2014,Mike,Moustakas,457,35,74,.271,.361
2014,Alex,Gordon,563,65,126,.351,.432
2014,Lorenzo,Cain,471,24,108,.339,.412
2014,Nori,Aoki,491,43,49,.349,.360
2014,Billy,Butler,549,41,96,.323,.379
2014,Jarrod,Dyson,260,22,52,.324,.327
2014,Danny,Valencia,110,7,27,.328,.382
2014,Raul,Ibanez,80,10,16,.278,.325
2014,Josh,Willingham,73,11,24,.349,.384
2014,Brett,Hayes,52,1,12,.151,.212
2014,Pedro,Ciriaco,47,0,9,.229,.255
2014,Christian,Colon,45,3,4,.375,.489
2014,Justin,Maxwell,40,2,20,.222,.175
2014,Johnny,Giavotella,37,1,5,.268,.324
2014,Erik,Kratz,29,1,10,.290,.517
2014,Jimmy,Paredes,10,0,3,.200,.200
2014,Carlos,Peguero,9,1,5,.300,.333
2014,Jayson,Nix,8,0,6,.000,.000
2014,Lane,Adams,3,0,2,.000,.000
2014,Terrance,Gore,1,0,0,.500,.000
2014,Francisco,Pena,0,0,0,0.0,0.0
2014,Danny,Duffy,6,0,3,.000,.000
2014,James,Shields,7,0,1,.286,.429
2014,Jeremy,Guthrie,5,0,1,.167,.000
2014,Yordano,Ventura,4,0,3,.250,.250
2014,Casey,Coleman,0,0,0,0.0,0.0
2014,Brandon,Finnegan,0,0,0,0.0,0.0
2014,Greg,Holland,0,0,0,0.0,0.0
2014,Justin,Marks,0,0,0,0.0,0.0
2014,Wilking,Rodriguez,0,0,0,0.0,0.0
2014,Louis,Coleman,0,0,0,0.0,0.0
2014,Jason,Frasor,0,0,0,0.0,0.0
2014,Liam,Hendriks,0,0,0,0.0,0.0
2014,Kelvin,Herrera,0,0,0,0.0,0.0
2014,Scott,Downs,0,0,0,0.0,0.0
2014,Francisley,Bueno,0,0,0,0.0,0.0
2014,Michael,Mariot,0,0,0,0.0,0.0
2014,Donnie,Joseph,0,0,0,0.0,0.0
2014,Aaron,Crow,0,0,0,0.0,0.0
2014,Aaron,Brooks,0,0,0,0.0,0.0
2014,Jason,Vargas,0,0,0,0.0,0.0
2014,Wade,Davis,0,0,0,0.0,0.0
2014,Tim,Collins,0,0,0,0.0,0.0
2014,Bruce,Chen,0,0,0,0.0,0.0
2014,Chris,Iannetta,306,54,91,.373,.392
2014,Albert,Pujols,633,48,71,.324,.466
2014,Howie,Kendrick,617,48,110,.347,.397
2014,Erick,Aybar,589,36,62,.321,.379
2014,David,Freese,462,38,124,.321,.383
2014,Josh,Hamilton,338,32,108,.331,.414
2014,Mike,Trout,602,83,184,.377,.561
2014,Kole,Calhoun,493,38,104,.325,.450
2014,C.J.,Cron,242,10,61,.289,.450
2014,Collin,Cowgill,260,26,74,.330,.354
2014,Hank,Conger,231,22,57,.293,.325
2014,Raul,Ibanez,166,23,43,.258,.265
2014,Efren,Navarro,159,13,27,.302,.340
2014,Grant,Green,99,2,20,.282,.354
2014,John,McDonald,76,7,18,.256,.197
2014,J.B.,Shuck,84,3,11,.195,.250
2014,Brennan,Boesch,75,2,19,.203,.293
2014,Ian,Stewart,68,3,31,.222,.382
2014,Gordon,Beckham,56,3,11,.328,.429
2014,Luis,Jimenez,37,0,13,.205,.216
2014,Shawn,O'Malley,16,0,8,.188,.188
2014,Tony,Campana,15,0,6,.333,.333
2014,John,Buck,5,0,2,.200,.200
2014,Garrett,Richards,11,0,4,.000,.000
2014,Hector,Santiago,4,0,1,.250,.250
2014,Tyler,Skaggs,3,0,2,.000,.000
2014,C.J.,Wilson,2,1,2,.333,.000
2014,Matt,Shoemaker,1,0,1,.000,.000
2014,Jered,Weaver,2,0,1,.000,.000
2014,Joe,Thatcher,0,0,0,0.0,0.0
2014,David,Carpenter,0,0,0,0.0,0.0
2014,Nick,Maronde,0,0,0,0.0,0.0
2014,Wade,LeBlanc,0,0,0,0.0,0.0
2014,Rich,Hill,0,0,0,0.0,0.0
2014,Kevin,Jepsen,0,0,0,0.0,0.0
2014,Jarrett,Grube,0,0,0,0.0,0.0
2014,Drew,Rucinski,0,0,0,0.0,0.0
2014,Dane,De,0,0,0,0.0,0.0
2014,Huston,Street,0,0,0,0.0,0.0
2014,Fernando,Salas,0,0,0,0.0,0.0
2014,Joe,Smith,0,0,0,0.0,0.0
2014,Sean,Burnett,0,0,0,0.0,0.0
2014,Mike,Morin,0,0,0,0.0,0.0
2014,Michael,Roth,0,0,0,0.0,0.0
2014,Vinnie,Pestano,0,0,0,0.0,0.0
2014,Jason,Grilli,0,0,0,0.0,0.0
2014,Ernesto,Frieri,0,0,0,0.0,0.0
2014,Yoslan,Herrera,0,0,0,0.0,0.0
2014,Jose,Alvarez,0,0,0,0.0,0.0
2014,Cory,Rasmus,0,0,0,0.0,0.0
2014,Cam,Bedrosian,0,0,0,0.0,0.0
2014,Jairo,Diaz,0,0,0,0.0,0.0
2014,Michael,Kohn,0,0,0,0.0,0.0
2014,Josh,Wall,0,0,0,0.0,0.0
2014,A.J.,Ellis,283,53,57,.323,.254
2014,Adrian,Gonzalez,591,56,112,.335,.482
2014,Dee,Gordon,609,31,107,.326,.378
2014,Hanley,Ramirez,449,56,84,.369,.448
2014,Juan,Uribe,386,15,77,.337,.440
2014,Carl,Crawford,343,16,55,.339,.429
2014,Andre,Ethier,341,31,74,.322,.370
2014,Yasiel,Puig,558,67,124,.382,.480
2014,Matt,Kemp,541,52,145,.346,.506
2014,Justin,Turner,288,28,58,.404,.493
2014,Scott,Van,212,28,71,.386,.524
2014,Drew,Butera,170,17,41,.267,.288
2014,Miguel,Rojas,149,10,28,.242,.221
2014,Tim,Federowicz,71,3,18,.158,.197
2014,Chone,Figgins,60,14,15,.373,.267
2014,Darwin,Barney,33,8,3,.467,.424
2014,Erisbel,Arruebarrena,41,3,17,.244,.220
2014,Joc,Pederson,28,9,11,.351,.143
2014,Miguel,Olivo,23,1,12,.240,.304
2014,Jamie,Romak,21,2,8,.130,.095
2014,Carlos,Triunfel,15,1,5,.188,.333
2014,Alex,Guerrero,13,0,6,.077,.077
2014,Clint,Robinson,9,1,1,.400,.333
2014,Roger,Bernadina,7,0,3,.444,.714
2014,Mike,Baxter,7,1,2,.125,.000
2014,Clayton,Kershaw,63,4,23,.235,.206
2014,Zack,Greinke,60,5,11,.262,.350
2014,Dan,Haren,54,3,20,.228,.204
2014,Hyun-Jin,Ryu,47,1,17,.167,.191
2014,Josh,Beckett,39,1,14,.200,.256
2014,Paul,Maholm,9,2,6,.182,.000
2014,Roberto,Hernandez,13,0,7,.154,.154
2014,Carlos,Frias,7,0,4,.000,.000
2014,Kevin,Correia,6,0,2,.333,.333
2014,Jamey,Wright,5,0,3,.000,.000
2014,Stephen,Fife,3,0,1,.000,.000
2014,Brandon,League,2,0,1,.000,.000
2014,Jose,Dominguez,1,0,1,.000,.000
2014,Yimi,Garcia,1,0,0,.000,.000
2014,Kenley,Jansen,1,0,1,.000,.000
2014,Chris,Perez,1,0,1,.000,.000
2014,Paco,Rodriguez,0,0,0,0.0,0.0
2014,Brian,Wilson,0,0,0,0.0,0.0
2014,Danny,Coulombe,0,0,0,0.0,0.0
2014,Chris,Withrow,0,0,0,0.0,0.0
2014,Red,Patterson,0,0,0,0.0,0.0
2014,J.P.,Howell,0,0,0,0.0,0.0
2014,Pedro,Baez,0,0,0,0.0,0.0
2014,Scott,Elbert,0,0,0,0.0,0.0
2014,Jarrod,Saltalamacchia,373,55,143,.320,.362
2014,Garrett,Jones,496,46,116,.309,.411
2014,Donovan,Solano,310,19,61,.300,.323
2014,Adeiny,Hechavarria,536,26,86,.308,.356
2014,Casey,McGehee,616,67,102,.355,.357
2014,Christian,Yelich,582,70,137,.362,.402
2014,Marcell,Ozuna,565,41,164,.317,.455
2014,Giancarlo,Stanton,539,94,170,.395,.555
2014,Jeff,Baker,208,13,51,.307,.394
2014,Reed,Johnson,187,1,37,.266,.348
2014,Jeff,Mathis,175,15,64,.263,.274
2014,Ed,Lucas,179,8,48,.283,.296
2014,Derek,Dietrich,158,13,38,.326,.386
2014,Jordany,Valdespin,98,9,16,.280,.347
2014,Justin,Bour,74,9,19,.361,.365
2014,Jake,Marisnick,48,3,19,.216,.167
2014,Enrique,Hernandez,40,4,10,.267,.425
2014,Rafael,Furcal,35,2,7,.216,.229
2014,J.T.,Realmuto,29,1,8,.267,.345
2014,Greg,Dobbs,13,0,4,.077,.077
2014,Henderson,Alvarez,57,1,20,.203,.193
2014,Nathan,Eovaldi,56,1,36,.105,.089
2014,Tom,Koehler,50,1,27,.078,.060
2014,Brad,Hand,27,0,7,.037,.037
2014,Jarred,Cosart,18,0,7,.222,.222
2014,Jacob,Turner,13,1,5,.286,.385
2014,Jose,Fernandez,16,0,6,.125,.125
2014,Anthony,DeSclafani,10,1,3,.182,.100
2014,Andrew,Heaney,8,0,2,.125,.125
2014,Brad,Penny,6,0,3,.333,.500
2014,Randy,Wolf,7,0,1,.143,.143
2014,Kevin,Slowey,5,0,2,.000,.000
2014,Brian,Flynn,2,0,0,.000,.000
2014,Sam,Dyson,1,0,0,.000,.000
2014,Chris,Hatcher,1,0,0,.000,.000
2014,AJ,Ramos,0,0,0,0.0,0.0
2014,Kevin,Gregg,0,0,0,0.0,0.0
2014,Mike,Dunn,0,0,0,0.0,0.0
2014,Steve,Cishek,0,0,0,0.0,0.0
2014,Carlos,Marmol,0,0,0,0.0,0.0
2014,Henry,Rodriguez,0,0,0,0.0,0.0
2014,Dan,Jennings,0,0,0,0.0,0.0
2014,Arquimedes,Caminero,0,0,0,0.0,0.0
2014,Bryan,Morris,0,0,0,0.0,0.0
2014,Carter,Capps,0,0,0,0.0,0.0
2014,Jonathan,Lucroy,585,66,71,.373,.465
2014,Mark,Reynolds,378,47,122,.287,.394
2014,Scooter,Gennett,440,22,67,.320,.434
2014,Jean,Segura,513,28,70,.289,.326
2014,Aramis,Ramirez,494,21,75,.330,.427
2014,Khris,Davis,501,32,122,.299,.457
2014,Carlos,Gomez,574,47,141,.356,.477
2014,Ryan,Braun,530,41,113,.324,.453
2014,Lyle,Overbay,258,36,60,.328,.333
2014,Rickie,Weeks,252,25,73,.357,.452
2014,Elian,Herrera,135,3,36,.288,.341
2014,Logan,Schafer,116,15,27,.278,.276
2014,Gerardo,Parra,123,8,28,.318,.390
2014,Martin,Maldonado,111,11,32,.320,.387
2014,Jeff,Bianchi,70,3,17,.203,.186
2014,Matt,Clark,27,2,8,.226,.519
2014,Caleb,Gindl,19,4,5,.304,.158
2014,Hector,Gomez,20,1,9,.190,.200
2014,Irving,Falu,10,1,1,.083,.000
2014,Jason,Rogers,9,1,1,.200,.222
2014,Matt,Pagnozzi,0,0,0,0.0,0.0
2014,Kyle,Lohse,61,2,23,.154,.115
2014,Wily,Peralta,57,2,24,.083,.088
2014,Yovani,Gallardo,54,1,18,.127,.130
2014,Matt,Garza,49,1,21,.080,.082
2014,Marco,Estrada,32,3,13,.171,.094
2014,Mike,Fiers,19,0,11,.053,.053
2014,Jimmy,Nelson,21,0,7,.143,.190
2014,Zach,Duke,1,0,1,.000,.000
2014,Tyler,Thornburg,1,0,0,.500,.000
2014,Tom,Gorzelanny,1,0,1,.000,.000
2014,Alfredo,Figaro,1,0,0,.000,.000
2014,Jeremy,Jeffress,0,0,0,0.0,0.0
2014,Rob,Wooten,0,0,0,0.0,0.0
2014,Jim,Henderson,0,0,0,0.0,0.0
2014,Francisco,Rodriguez,0,0,0,0.0,0.0
2014,Wei-Chung,Wang,0,0,0,0.0,0.0
2014,Will,Smith,0,0,0,0.0,0.0
2014,Brandon,Kintzler,0,0,0,0.0,0.0
2014,Jonathan,Broxton,0,0,0,0.0,0.0
2014,Kurt,Suzuki,452,34,46,.345,.383
2014,Joe,Mauer,455,60,96,.361,.371
2014,Brian,Dozier,598,89,129,.345,.416
2014,Eduardo,Escobar,433,24,93,.315,.406
2014,Trevor,Plouffe,520,53,109,.328,.423
2014,Josh,Willingham,224,42,78,.345,.402
2014,Danny,Santana,405,19,98,.353,.472
2014,Oswaldo,Arcia,372,31,127,.300,.452
2014,Kennys,Vargas,215,12,63,.316,.456
2014,Chris,Parmelee,250,17,64,.307,.384
2014,Aaron,Hicks,186,36,56,.341,.274
2014,Chris,Colabello,205,14,66,.282,.380
2014,Eduardo,Nunez,204,5,31,.271,.382
2014,Josmil,Pinto,169,24,50,.315,.391
2014,Sam,Fuld,164,26,29,.370,.354
2014,Jason,Kubel,156,19,59,.313,.295
2014,Kendrys,Morales,154,6,27,.259,.325
2014,Jordan,Schafer,130,12,28,.345,.362
2014,Pedro,Florimon,76,8,22,.179,.132
2014,Eric,Fryer,75,5,15,.272,.307
2014,Chris,Herrmann,75,4,17,.253,.253
2014,Darin,Mastroianni,11,1,5,.083,.000
2014,Doug,Bernier,7,1,2,.444,.286
2014,Jorge,Polanco,6,2,2,.500,.833
2014,Jason,Bartlett,3,0,3,.250,.000
2014,Phil,Hughes,6,0,4,.000,.000
2014,Kevin,Correia,5,0,1,.200,.400
2014,Kyle,Gibson,4,0,2,.250,.250
2014,Sam,Deduno,4,0,4,.000,.000
2014,Ricky,Nolasco,2,0,2,.000,.000
2014,Kris,Johnson,1,0,1,.000,.000
2014,Michael,Tonkin,0,0,0,0.0,0.0
2014,Glen,Perkins,0,0,0,0.0,0.0
2014,Trevor,May,0,0,0,0.0,0.0
2014,Ryan,Pressly,0,0,0,0.0,0.0
2014,Logan,Darnell,0,0,0,0.0,0.0
2014,Aaron,Thompson,0,0,0,0.0,0.0
2014,Caleb,Thielbar,0,0,0,0.0,0.0
2014,Matt,Guerrier,0,0,0,0.0,0.0
2014,Lester,Oliveros,0,0,0,0.0,0.0
2014,A.J.,Achter,0,0,0,0.0,0.0
2014,Yohan,Pino,0,0,0,0.0,0.0
2014,Anthony,Swarzak,0,0,0,0.0,0.0
2014,Jared,Burton,0,0,0,0.0,0.0
2014,Mike,Pelfrey,0,0,0,0.0,0.0
2014,Brian,Duensing,0,0,0,0.0,0.0
2014,Tommy,Milone,0,0,0,0.0,0.0
2014,Casey,Fien,0,0,0,0.0,0.0
2014,Travis,d'Arnaud,385,32,64,.302,.416
2014,Lucas,Duda,514,69,135,.349,.481
2014,Daniel,Murphy,596,39,86,.332,.403
2014,Ruben,Tejada,355,50,73,.342,.310
2014,David,Wright,535,42,113,.324,.374
2014,Eric,Young,280,24,60,.299,.311
2014,Juan,Lagares,416,20,87,.321,.382
2014,Curtis,Granderson,564,79,141,.326,.388
2014,Chris,Young,254,25,54,.283,.346
2014,Wilmer,Flores,259,12,31,.286,.378
2014,Eric,Campbell,190,17,55,.322,.358
2014,Anthony,Recker,174,10,64,.246,.374
2014,Matt,den,152,21,34,.345,.322
2014,Bobby,Abreu,133,20,21,.342,.338
2014,Kirk,Nieuwenhuis,112,16,39,.346,.482
2014,Dilson,Herrera,59,7,17,.303,.407
2014,Andrew,Brown,44,3,15,.245,.341
2014,Josh,Satin,35,6,14,.256,.143
2014,Juan,Centeno,30,3,5,.273,.200
2014,Omar,Quintanilla,29,2,5,.258,.241
2014,Ike,Davis,24,6,4,.367,.375
2014,Taylor,Teagarden,28,2,7,.200,.250
2014,Wilfredo,Tovar,3,0,0,.000,.000
2014,Bartolo,Colon,62,0,33,.032,.048
2014,Jon,Niese,55,6,29,.180,.109
2014,Zack,Wheeler,50,1,24,.098,.100
2014,Jacob,deGrom,46,1,13,.234,.261
2014,Dillon,Gee,38,2,17,.075,.026
2014,Jenrry,Mejia,17,0,7,.000,.000
2014,Daisuke,Matsuzaka,11,1,6,.250,.182
2014,Rafael,Montero,11,0,5,.000,.000
2014,Carlos,Torres,5,0,4,.000,.000
2014,Jeurys,Familia,3,0,0,.667,.667
2014,Josh,Edgin,1,0,1,.000,.000
2014,Buddy,Carlyle,1,0,0,1.000,1.000
2014,Gonzalez,Germen,1,0,1,.000,.000
2014,Scott,Rice,0,0,0,0.0,0.0
2014,Bobby,Parnell,0,0,0,0.0,0.0
2014,Kyle,Farnsworth,0,0,0,0.0,0.0
2014,John,Lannan,0,0,0,0.0,0.0
2014,Dana,Eveland,0,0,0,0.0,0.0
2014,Jose,Valverde,0,0,0,0.0,0.0
2014,Erik,Goeddel,0,0,0,0.0,0.0
2014,Dario,Alvarez,0,0,0,0.0,0.0
2014,Vic,Black,0,0,0,0.0,0.0
2014,Brian,McCann,495,32,77,.286,.406
2014,Mark,Teixeira,440,58,109,.313,.398
2014,Brian,Roberts,317,28,53,.300,.360
2014,Derek,Jeter,581,35,87,.304,.313
2014,Yangervis,Solarte,252,30,34,.337,.381
2014,Brett,Gardner,555,56,134,.327,.422
2014,Jacoby,Ellsbury,575,49,93,.328,.419
2014,Ichiro,Suzuki,359,21,68,.324,.340
2014,Carlos,Beltran,403,37,80,.301,.402
2014,Alfonso,Soriano,226,6,71,.244,.367
2014,Kelly,Johnson,201,23,50,.304,.373
2014,Chase,Headley,191,29,49,.371,.398
2014,Francisco,Cervelli,146,11,41,.370,.432
2014,Stephen,Drew,140,13,36,.219,.271
2014,Martin,Prado,133,3,23,.336,.541
2014,Brendan,Ryan,114,4,30,.211,.202
2014,J.R.,Murphy,81,4,22,.318,.370
2014,Chris,Young,71,7,16,.354,.521
2014,Zelous,Wheeler,57,2,12,.230,.298
2014,Zoilo,Almonte,36,0,14,.139,.222
2014,Jose,Pirela,24,1,4,.360,.542
2014,Dean,Anna,22,2,6,.200,.318
2014,Antoan,Richardson,16,1,3,.353,.313
2014,Scott,Sizemore,16,0,8,.313,.438
2014,Austin,Romine,13,0,4,.231,.308
2014,Eury,Perez,10,0,3,.200,.200
2014,Masahiro,Tanaka,9,0,5,.111,.111
2014,David,Phelps,4,0,1,.000,.000
2014,Chase,Whitley,5,0,0,.200,.200
2014,Hiroki,Kuroda,3,0,0,.000,.000
2014,CC,Sabathia,2,0,0,.000,.000
2014,Preston,Claiborne,0,0,0,0.0,0.0
2014,Matt,Daley,0,0,0,0.0,0.0
2014,Josh,Outman,0,0,0,0.0,0.0
2014,Chris,Leroux,0,0,0,0.0,0.0
2014,Vidal,Nuno,0,0,0,0.0,0.0
2014,Bryan,Mitchell,0,0,0,0.0,0.0
2014,Wade,LeBlanc,0,0,0,0.0,0.0
2014,Rich,Hill,0,0,0,0.0,0.0
2014,Dellin,Betances,0,0,0,0.0,0.0
2014,Jeff,Francis,0,0,0,0.0,0.0
2014,Bruce,Billings,0,0,0,0.0,0.0
2014,Chris,Capuano,0,0,0,0.0,0.0
2014,Ivan,Nova,0,0,0,0.0,0.0
2014,Shawn,Kelley,0,0,0,0.0,0.0
2014,Chaz,Roe,0,0,0,0.0,0.0
2014,Jose,Ramirez,0,0,0,0.0,0.0
2014,Cesar,Cabral,0,0,0,0.0,0.0
2014,Alfredo,Aceves,0,0,0,0.0,0.0
2014,David,Huff,0,0,0,0.0,0.0
2014,Matt,Thornton,0,0,0,0.0,0.0
2014,Brandon,McCarthy,0,0,0,0.0,0.0
2014,Esmil,Rogers,0,0,0,0.0,0.0
2014,Shane,Greene,0,0,0,0.0,0.0
2014,David,Robertson,0,0,0,0.0,0.0
2014,Michael,Pineda,0,0,0,0.0,0.0
2014,Adam,Warren,0,0,0,0.0,0.0
2014,Jim,Miller,0,0,0,0.0,0.0
2014,Derek,Norris,385,54,86,.361,.403
2014,Brandon,Moss,500,67,153,.334,.438
2014,Eric,Sogard,291,31,37,.298,.268
2014,Jed,Lowrie,502,51,79,.321,.355
2014,Josh,Donaldson,608,76,130,.342,.456
2014,Yoenis,Cespedes,399,28,80,.303,.464
2014,Coco,Crisp,463,66,66,.336,.363
2014,Josh,Reddick,363,28,63,.316,.446
2014,Alberto,Callaspo,404,40,50,.290,.290
2014,John,Jaso,307,28,60,.337,.430
2014,Stephen,Vogt,269,16,39,.321,.431
2014,Craig,Gentry,232,17,44,.319,.289
2014,Nick,Punto,198,25,56,.296,.293
2014,Sam,Fuld,187,17,34,.275,.332
2014,Nate,Freiman,87,5,23,.269,.448
2014,Adam,Dunn,66,6,27,.316,.318
2014,Jonny,Gomes,64,9,18,.320,.250
2014,Daric,Barton,57,5,14,.234,.175
2014,Kyle,Blanks,45,8,13,.446,.489
2014,Andy,Parrino,46,3,14,.216,.283
2014,Geovany,Soto,42,6,8,.354,.357
2014,Billy,Burns,6,0,0,.167,.167
2014,Bryan,Anderson,1,0,0,.000,.000
2014,Scott,Kazmir,4,0,1,.000,.000
2014,Jason,Hammel,2,0,0,.000,.000
2014,Sonny,Gray,2,0,1,.000,.000
2014,Tommy,Milone,4,0,1,.000,.000
2014,Brad,Mills,3,0,1,.000,.000
2014,Jesse,Chavez,3,0,3,.000,.000
2014,Jon,Lester,2,0,1,.000,.000
2014,Jim,Johnson,1,0,1,.000,.000
2014,Jeff,Francis,1,0,1,.000,.000
2014,Sean,Doolittle,1,0,0,.000,.000
2014,Eric,O'Flaherty,0,0,0,0.0,0.0
2014,Joe,Savery,0,0,0,0.0,0.0
2014,Drew,Pomeranz,0,0,0,0.0,0.0
2014,Fernando,Abad,0,0,0,0.0,0.0
2014,Dan,Straily,0,0,0,0.0,0.0
2014,Jeff,Samardzija,0,0,0,0.0,0.0
2014,Fernando,Rodriguez,0,0,0,0.0,0.0
2014,Dan,Otero,0,0,0,0.0,0.0
2014,Luke,Gregerson,0,0,0,0.0,0.0
2014,Ryan,Cook,0,0,0,0.0,0.0
2014,Josh,Lindblom,0,0,0,0.0,0.0
2014,Evan,Scribner,0,0,0,0.0,0.0
2014,Carlos,Ruiz,381,46,60,.347,.370
2014,Ryan,Howard,569,67,190,.310,.380
2014,Chase,Utley,589,53,85,.339,.407
2014,Jimmy,Rollins,538,64,100,.323,.394
2014,Cody,Asche,397,33,102,.309,.390
2014,Domonic,Brown,473,34,91,.285,.349
2014,Ben,Revere,601,13,49,.325,.361
2014,Marlon,Byrd,591,35,185,.312,.445
2014,Grady,Sizemore,162,14,35,.313,.389
2014,John,Mayberry,122,15,30,.304,.418
2014,Wil,Nieves,122,1,34,.270,.344
2014,Freddy,Galvis,119,8,30,.227,.319
2014,Tony,Gwynn,105,15,23,.264,.190
2014,Cesar,Hernandez,114,9,33,.290,.281
2014,Darin,Ruf,102,8,32,.310,.402
2014,Reid,Brignac,81,9,33,.300,.346
2014,Cameron,Rupp,60,4,20,.234,.250
2014,Maikel,Franco,56,1,13,.190,.214
2014,Andres,Blanco,47,2,6,.306,.447
2014,Jayson,Nix,39,2,18,.214,.231
2014,Koyie,Hill,21,1,5,.273,.286
2014,Ronny,Cedeno,9,0,2,.000,.000
2014,Aaron,Altherr,5,0,2,.000,.000
2014,Kyle,Kendrick,66,1,31,.149,.152
2014,Cole,Hamels,62,0,28,.210,.242
2014,A.J.,Burnett,60,3,23,.175,.167
2014,Roberto,Hernandez,36,0,17,.056,.056
2014,David,Buchanan,30,4,10,.206,.133
2014,Cliff,Lee,24,0,9,.250,.250
2014,Jerome,Williams,12,0,4,.167,.167
2014,Sean,O'Sullivan,3,0,2,.000,.000
2014,Jeff,Manship,2,0,0,.000,.000
2014,Jonathan,Pettibone,2,0,1,.000,.000
2014,Cesar,Jimenez,1,0,1,.000,.000
2014,Antonio,Bastardo,0,1,0,1.000,0.0
2014,Justin,De,1,0,1,.000,.000
2014,Phillippe,Aumont,1,0,1,.000,.000
2014,Ken,Giles,0,0,0,0.0,0.0
2014,Brad,Lincoln,0,0,0,0.0,0.0
2014,Luis,Garcia,0,0,0,0.0,0.0
2014,Mike,Adams,0,0,0,0.0,0.0
2014,Hector,Neris,0,0,0,0.0,0.0
2014,Shawn,Camp,0,0,0,0.0,0.0
2014,Ethan,Martin,0,0,0,0.0,0.0
2014,Mario,Hollands,0,0,0,0.0,0.0
2014,Jake,Diekman,0,0,0,0.0,0.0
2014,Miguel,Gonzalez,0,0,0,0.0,0.0
2014,B.J.,Rosenberg,0,0,0,0.0,0.0
2014,Jonathan,Papelbon,0,0,0,0.0,0.0
2014,Russell,Martin,379,59,78,.402,.430
2014,Ike,Davis,336,57,74,.343,.378
2014,Neil,Walker,512,45,88,.342,.467
2014,Jordy,Mercer,506,35,89,.305,.387
2014,Pedro,Alvarez,398,45,113,.312,.405
2014,Starling,Marte,495,33,131,.356,.453
2014,Andrew,McCutchen,548,84,115,.410,.542
2014,Gregory,Polanco,277,30,59,.307,.343
2014,Josh,Harrison,520,22,81,.347,.490
2014,Travis,Snider,322,34,67,.338,.438
2014,Gaby,Sanchez,262,23,58,.293,.385
2014,Jose,Tabata,174,7,26,.314,.333
2014,Chris,Stewart,136,12,27,.362,.331
2014,Clint,Barmes,102,9,18,.328,.294
2014,Tony,Sanchez,75,3,28,.300,.360
2014,Michael,Martinez,39,4,13,.209,.154
2014,Brent,Morel,39,2,9,.220,.231
2014,Jayson,Nix,36,1,4,.158,.111
2014,Andrew,Lambo,39,0,8,.256,.359
2014,Travis,Ishikawa,34,3,11,.263,.382
2014,Jaff,Decker,5,0,3,.000,.000
2014,Matt,Hague,2,0,1,.000,.000
2014,Chase,d'Arnaud,0,0,0,0.0,0.0
2014,Edinson,Volquez,53,3,27,.089,.038
2014,Gerrit,Cole,46,2,17,.208,.239
2014,Francisco,Liriano,45,2,14,.149,.111
2014,Jeff,Locke,45,2,30,.149,.111
2014,Charlie,Morton,40,1,21,.073,.050
2014,Vance,Worley,32,1,17,.091,.094
2014,Brandon,Cumpton,17,1,7,.167,.118
2014,Wandy,Rodriguez,8,0,2,.250,.250
2014,Stolmy,Pimentel,5,0,3,.000,.000
2014,Tony,Watson,3,0,2,.333,.333
2014,Jeanmar,Gomez,1,0,0,1.000,1.000
2014,Jared,Hughes,2,0,1,.000,.000
2014,Vin,Mazzaro,1,0,0,.000,.000
2014,Bryan,Morris,1,0,1,.000,.000
2014,Justin,Wilson,1,0,1,.000,.000
2014,Mark,Melancon,0,0,0,0.0,0.0
2014,John,Axford,0,0,0,0.0,0.0
2014,Bobby,LaFromboise,0,0,0,0.0,0.0
2014,Casey,Sadler,0,0,0,0.0,0.0
2014,John,Holdzkom,0,0,0,0.0,0.0
2014,Jason,Grilli,0,0,0,0.0,0.0
2014,Ernesto,Frieri,0,0,0,0.0,0.0
2014,Rene,Rivera,294,27,76,.319,.432
2014,Yonder,Alonso,267,17,36,.285,.397
2014,Jedd,Gyorko,400,36,100,.280,.333
2014,Everth,Cabrera,357,20,86,.272,.300
2014,Chase,Headley,279,22,73,.296,.355
2014,Seth,Smith,443,69,87,.367,.440
2014,Cameron,Maybin,251,19,56,.290,.331
2014,Will,Venable,406,33,107,.288,.325
2014,Alexi,Amarista,423,29,69,.286,.314
2014,Yasmani,Grandal,377,58,115,.327,.401
2014,Chris,Denorfia,248,18,51,.293,.319
2014,Tommy,Medica,240,14,75,.286,.408
2014,Yangervis,Solarte,217,23,24,.336,.355
2014,Carlos,Quentin,130,17,33,.284,.315
2014,Rymer,Liriano,109,9,39,.289,.266
2014,Jake,Goebbert,101,12,32,.313,.317
2014,Abraham,Almonte,98,6,20,.305,.378
2014,Chris,Nelson,73,7,14,.296,.274
2014,Cory,Spangenberg,62,2,14,.313,.452
2014,Nick,Hundley,59,0,13,.271,.373
2014,Jace,Peterson,53,2,18,.161,.113
